CVE,Severity,Year,Month,Patches,Affected Versions,cwe,NVD_descriptions,android_versions,NVD_published,NVD_last_modified,NVD_version,attack_vector,attack_complexity,privileges_required,user_interaction,confidentiality_impact,integrity_impact,availability_impact,base_score,base_severity
CVE-2023-40115,High,2023,12,Android Security Bulletins,,,"In readLogs of StatsService.cpp, there is a possible memory corruption due to a use after free. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2024-02-15T23:15:08.693,2024-02-16T13:37:55.033,nan,nan,nan,nan,nan,nan,nan,nan,,nan
CVE-2023-40100,High,2023,12,Android Security Bulletins,,,"In discovery_thread of Dns64Configuration.cpp, there is a possible memory corruption due to a use after free. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2024-02-15T23:15:07.743,2024-02-16T13:38:00.047,nan,nan,nan,nan,nan,nan,nan,nan,,nan
CVE-2023-40113,Critical,2024,1,Android Security Bulletins,,,"In multiple locations, there is a possible way for apps to access cross-user message data due to a missing permission check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2024-02-15T23:15:08.597,2024-02-16T13:37:55.033,nan,nan,nan,nan,nan,nan,nan,nan,,nan
CVE-2024-0016,High,2024,2,Android Security Bulletins,,,"In multiple locations, there is a possible out of bounds read due to a missing bounds check. This could lead to paired device information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2024-02-16T20:15:47.460,2024-02-16T21:39:50.223,nan,nan,nan,nan,nan,nan,nan,nan,,nan
CVE-2024-0018,High,2024,2,Android Security Bulletins,,,"In convertYUV420Planar16ToY410 of ColorConverter.cpp, there is a possible out of bounds write due to a heap buffer overflow. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2024-02-16T20:15:47.560,2024-02-16T21:39:50.223,nan,nan,nan,nan,nan,nan,nan,nan,,nan
CVE-2024-0023,High,2024,2,Android Security Bulletins,,,"In ConvertRGBToPlanarYUV of Codec2BufferUtils.cpp, there is a possible out of bounds write due to an incorrect bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2024-02-16T20:15:47.767,2024-02-16T21:39:50.223,nan,nan,nan,nan,nan,nan,nan,nan,,nan
CVE-2024-0031,Critical,2024,3,Android Security Bulletins,,,"In attp_build_read_by_type_value_cmd of att_protocol.cc , there is a possible out of bounds write due to improper input validation. This could lead to remote code execution with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2024-02-16T02:15:50.763,2024-02-16T13:37:55.033,nan,nan,nan,nan,nan,nan,nan,nan,,nan
CVE-2024-0040,High,2024,3,Android Security Bulletins,,,"In setParameter of MtpPacket.cpp, there is a possible out of bounds read due to a heap buffer overflow. This could lead to remote information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2024-02-16T02:15:51.203,2024-02-16T13:37:51.433,nan,nan,nan,nan,nan,nan,nan,nan,,nan
CVE-2024-0034,High,2024,3,Android Security Bulletins,,,"In BackgroundLaunchProcessController, there is a possible way to launch arbitrary activity from the background due to BAL Bypass. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2024-02-16T02:15:50.933,2024-02-16T13:37:51.433,nan,nan,nan,nan,nan,nan,nan,nan,,nan
CVE-2024-0035,High,2024,3,Android Security Bulletins,,,"In onNullBinding of TileLifecycleManager.java, there is a possible way to launch an activity from the background due to a missing null check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2024-02-16T02:15:50.980,2024-02-16T13:37:51.433,nan,nan,nan,nan,nan,nan,nan,nan,,nan
CVE-2024-0036,High,2024,3,Android Security Bulletins,,,"In startNextMatchingActivity of ActivityTaskManagerService.java, there is a possible way to bypass the restrictions on starting activities from the background due to a logic error in the code. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2024-02-16T02:15:51.047,2024-02-16T13:37:51.433,nan,nan,nan,nan,nan,nan,nan,nan,,nan
CVE-2024-0030,High,2024,3,Android Security Bulletins,,,"In btif_to_bta_response of btif_gatt_util.cc, there is a possible out of bounds read due to an incorrect bounds check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2024-02-16T02:15:50.710,2024-02-16T13:37:55.033,nan,nan,nan,nan,nan,nan,nan,nan,,nan
CVE-2024-0020,High,2024,3,Android Security Bulletins,,,"In onActivityResult of NotificationSoundPreference.java, there is a possible way to hear audio files belonging to a different user due to a confused deputy. This could lead to local information disclosure across users of a device with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2024-02-16T20:15:47.667,2024-02-16T21:39:50.223,nan,nan,nan,nan,nan,nan,nan,nan,,nan
CVE-2024-0021,High,2024,3,Android Security Bulletins,,,"In onCreate of NotificationAccessConfirmationActivity.java, there is a possible way for an app in the work profile to enable notification listener services due to a logic error in the code. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation.",None,2024-02-16T20:15:47.717,2024-02-16T21:39:50.223,nan,nan,nan,nan,nan,nan,nan,nan,,nan
CVE-2024-0039,Critical,2024,4,Android Security Bulletins,,,"In attp_build_value_cmd of att_protocol.cc, there is a possible out of bounds write due to a missing bounds check. This could lead to remote code execution with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2024-03-11T17:15:45.350,2024-03-12T12:40:13.500,nan,nan,nan,nan,nan,nan,nan,nan,,nan
CVE-2024-23717,Critical,2024,4,Android Security Bulletins,,,"In access_secure_service_from_temp_bond of btm_sec.cc, there is a possible way to achieve keystroke injection due to improper input validation. This could lead to remote (proximal/adjacent) escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2024-03-11T17:15:46.253,2024-03-12T12:40:13.500,nan,nan,nan,nan,nan,nan,nan,nan,,nan
CVE-2024-0049,High,2024,4,Android Security Bulletins,,,"In multiple locations, there is a possible out of bounds write due to a heap buffer overflow. This could lead to local escalation of privilege with no additional execution privileges needed. User  interaction is not needed for exploitation.",None,2024-03-11T17:15:45.727,2024-03-12T12:40:13.500,nan,nan,nan,nan,nan,nan,nan,nan,,nan
CVE-2024-0050,High,2024,4,Android Security Bulletins,,,"In getConfig of SoftVideoDecoderOMXComponent.cpp, there is a possible out of bounds write due to a missing validation check. This could lead to a local non-security issue with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2024-03-11T17:15:45.783,2024-03-12T12:40:13.500,nan,nan,nan,nan,nan,nan,nan,nan,,nan
CVE-2024-0051,High,2024,4,Android Security Bulletins,,,"In onQueueFilled of SoftMPEG4.cpp, there is a possible out of bounds write due to a heap buffer overflow. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2024-03-11T17:15:45.840,2024-03-12T12:40:13.500,nan,nan,nan,nan,nan,nan,nan,nan,,nan
CVE-2024-0048,High,2024,4,Android Security Bulletins,,,"In Session of AccountManagerService.java, there is a possible method to retain foreground service privileges due to incorrect handling of null responses. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2024-03-11T17:15:45.673,2024-03-12T12:40:13.500,nan,nan,nan,nan,nan,nan,nan,nan,,nan
CVE-2024-0045,High,2024,4,Android Security Bulletins,,,"In smp_proc_sec_req of smp_act.cc, there is a possible out of bounds read due to improper input validation. This could lead to remote (proximal/adjacent) information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2024-03-11T17:15:45.507,2024-03-12T12:40:13.500,nan,nan,nan,nan,nan,nan,nan,nan,,nan
CVE-2023-20907,High,2024,4,Android Security Bulletins,,None,CVE ID Not Found,None,None,None,None,None,None,None,None,None,None,None,None,None
CVE-2024-0033,High,2024,4,Android Security Bulletins,,,"In multiple functions of ashmem-dev.cpp, there is a possible missing seal due to a heap buffer overflow. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2024-02-16T02:15:50.877,2024-02-16T13:37:51.433,nan,nan,nan,nan,nan,nan,nan,nan,,nan
CVE-2024-0026,High,2024,5,Android Security Bulletins,,,"In multiple functions of SnoozeHelper.java, there is a possible persistent denial of service due to resource exhaustion. This could lead to local denial of service with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2024-05-07T21:15:08.460,2024-05-08T13:15:00.690,nan,nan,nan,nan,nan,nan,nan,nan,,nan
CVE-2024-0027,High,2024,5,Android Security Bulletins,,,"In multiple functions of SnoozeHelper.java, there is a possible way to cause a boot loop due to resource exhaustion. This could lead to local denial of service with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2024-05-07T21:15:08.500,2024-05-08T13:15:00.690,nan,nan,nan,nan,nan,nan,nan,nan,,nan
CVE-2024-23713,High,2024,5,Android Security Bulletins,,,"In migrateNotificationFilter of NotificationManagerService.java, there is a possible failure to persist notifications settings due to improper input validation. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2024-05-07T21:15:09.017,2024-05-08T13:15:00.690,nan,nan,nan,nan,nan,nan,nan,nan,,nan
CVE-2024-0044,High,2024,5,Android Security Bulletins,,,"In createSessionInternal of PackageInstallerService.java, there is a possible run-as any app due to improper input validation. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.

",None,2024-03-11T17:15:45.450,2024-03-12T20:15:07.633,nan,nan,nan,nan,nan,nan,nan,nan,,nan
CVE-2024-0046,High,2024,5,Android Security Bulletins,,,"In installExistingPackageAsUser of InstallPackageHelper.java, there is a possible carrier restriction bypass due to a logic error in the code. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2024-03-11T17:15:45.563,2024-03-12T12:40:13.500,nan,nan,nan,nan,nan,nan,nan,nan,,nan
CVE-2024-0053,High,2024,5,Android Security Bulletins,,,"In getCustomPrinterIcon of PrintManagerService.java, there is a possible way to view other user's images due to a confused deputy. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",None,2024-03-11T17:15:45.950,2024-03-12T12:40:13.500,nan,nan,nan,nan,nan,nan,nan,nan,,nan
CVE-2021-22316：LogicbypassvulnerabilityinsomeHuaweiproductsduetodesigndefects,Medium,2021,2,Huawei Patches,"EMUI 11.0.1, EMUI 11.0.0, EMUI 10.1.1, Magic UI 4.0.0, Magic UI 3.1.1",None,CVE ID Not Found,None,None,None,None,None,None,None,None,None,None,None,None,None
CVE-2021-22316：LogicbypassvulnerabilityinsomeHUAWEIproductsduetodesigndefects,Medium,2021,3,Huawei Patches,"EMUI 10.1.0, EMUI 10.0.0, EMUI 9.1.1, EMUI 9.1.0, Magic UI 3.1.0, Magic UI 3.0.0, Magic UI 2.1.0",None,CVE ID Not Found,None,None,None,None,None,None,None,None,None,None,None,None,None
CVE-2021-37000,High,2021,9,Huawei Patches,"EMUI 11.0.0,  Magic UI 4.0.0",None,CVE ID Not Found,None,None,None,None,None,None,None,None,None,None,None,None,None
CVE-2023-52357,High,2024,2,Huawei Patches,"EMUI 13.0.0,  EMUI 12.0.0",,Vulnerability of serialization/deserialization mismatch in the vibration framework.Successful exploitation of this vulnerability may affect availability.,None,2024-02-18T03:15:08.590,2024-02-20T19:50:53.960,nan,nan,nan,nan,nan,nan,nan,nan,,nan
CVE-2023-52358,High,2024,2,Huawei Patches,"EMUI 13.0.0,  EMUI 12.0.0",,Vulnerability of configuration defects in some APIs of the audio module.Successful exploitation of this vulnerability may affect availability.,None,2024-02-18T03:15:08.640,2024-02-20T19:50:53.960,nan,nan,nan,nan,nan,nan,nan,nan,,nan
CVE-2023-52360,High,2024,2,Huawei Patches,EMUI 12.0.0,,Logic vulnerabilities in the baseband.Successful exploitation of this vulnerability may affect service integrity.,None,2024-02-18T03:15:08.683,2024-02-20T19:50:53.960,nan,nan,nan,nan,nan,nan,nan,nan,,nan
CVE-2023-52362,Medium,2024,2,Huawei Patches,EMUI 13.0.0,,Permission management vulnerability in the lock screen module.Successful exploitation of this vulnerability may affect availability.,None,2024-02-18T03:15:08.770,2024-02-20T19:50:53.960,nan,nan,nan,nan,nan,nan,nan,nan,,nan
CVE-2023-52363,Medium,2024,2,Huawei Patches,"EMUI 13.0.0,  EMUI 12.0.0",,Vulnerability of defects introduced in the design process in the Control Panel module.Successful exploitation of this vulnerability may cause app processes to be started by mistake.,None,2024-02-18T03:15:08.810,2024-02-20T19:50:53.960,nan,nan,nan,nan,nan,nan,nan,nan,,nan
CVE-2023-52367,Medium,2024,2,Huawei Patches,"EMUI 13.0.0,  EMUI 12.0.0",,Vulnerability of improper access control in the media library module.Successful exploitation of this vulnerability may affect service availability and integrity.,None,2024-02-18T04:15:07.647,2024-02-20T19:50:53.960,nan,nan,nan,nan,nan,nan,nan,nan,,nan
CVE-2023-52369,Medium,2024,2,Huawei Patches,"EMUI 13.0.0,  EMUI 12.0.0",,Stack overflow vulnerability in the NFC module.Successful exploitation of this vulnerability may affect service availability and integrity.,None,2024-02-18T04:15:07.760,2024-02-20T19:50:53.960,nan,nan,nan,nan,nan,nan,nan,nan,,nan
CVE-2023-52373,Medium,2024,2,Huawei Patches,"EMUI 13.0.0,  EMUI 12.0.0",,Vulnerability of permission verification in the content sharing pop-up module.Successful exploitation of this vulnerability may cause unauthorized file sharing.,None,2024-02-18T04:15:08.007,2024-02-20T19:50:53.960,nan,nan,nan,nan,nan,nan,nan,nan,,nan
CVE-2023-52374,Medium,2024,2,Huawei Patches,EMUI 13.0.0,,Permission control vulnerability in the package management module.Successful exploitation of this vulnerability may affect service confidentiality.,None,2024-02-18T04:15:08.050,2024-02-20T19:50:53.960,nan,nan,nan,nan,nan,nan,nan,nan,,nan
