ID,CVE,descrip,vul_true,SPL,SMR,date,last_mod,severity,confid,integrity,availability,req_privileges,attack_vector,attack_complexity,user_req,cwe,cwe_info
48,CVE-2019-1993,"In register_app of btif_hd.cc, there is a possible memory corruption due to an integer overflow. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android. Versions: Android-8.0 Android-8.1 Android-9. Android ID: A-119819889.",,19-Feb,NULL,2019-02-28T17:29:00.770,2021-07-21T11:39:23.747,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,"CWE-190,CWE-787","The product performs a calculation that can produce an integer overflow or wraparound, when the logic assumes that the resulting value will always be larger than the original value. This can introduce other weaknesses when the calculation is used for resource management or execution control. ,The product writes data past the end, or before the beginning, of the intended buffer. "
49,CVE-2019-1994,"In refresh of DevelopmentTiles.java, there is the possibility of leaving development settings accessible due to an insecure default value. This could lead to unwanted access to development settings, with no additional execution privileges needed. User interaction is needed for exploitation. Product: Android. Versions: Android-8.0 Android-8.1 Android-9. Android ID: A-117770924.",,19-Feb,NULL,2019-02-28T17:29:00.817,2020-08-24T17:37:01.140,HIGH,HIGH,HIGH,HIGH,NONE,NETWORK,LOW,REQUIRED,CWE-1188,"The product initializes or sets a resource with a default that is intended to be changed by the administrator, but the default is not secure. "
50,CVE-2019-1995,"In ComposeActivityEmail of ComposeActivityEmail.java, there is a possible way to silently attach files to an email due to a confused deputy. This could lead to local information disclosure, sending files accessible to AOSP Mail to a remote email recipient, with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android. Versions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9. Android ID: A-32589229.",,19-Feb,NULL,2019-02-28T17:29:00.867,2021-07-21T11:39:23.747,MEDIUM,HIGH,NONE,NONE,LOW,LOCAL,LOW,NONE,NVD-CWE-noinfo,NVD-CWE-noinfo
51,CVE-2019-1996,"In avrc_pars_browse_rsp of avrc_pars_ct.cc, there is a possible out of bounds read due to a missing bounds check. This could lead to remote information disclosure over Bluetooth with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android. Versions: Android-8.0 Android-8.1 Android-9. Android ID: A-111451066.",,19-Feb,NULL,2019-02-28T17:29:00.897,2019-03-01T16:48:33.697,MEDIUM,HIGH,NONE,NONE,NONE,ADJACENT_NETWORK,LOW,NONE,CWE-125,"The product reads data past the end, or before the beginning, of the intended buffer. "
52,CVE-2019-1997,"In random_get_bytes of random.c, there is a possible degradation of randomness due to an insecure default value. This could lead to local information disclosure via an insecure wireless connection with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android Versions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9. Android ID: A-117508900.",,19-Feb,NULL,2019-02-28T17:29:00.943,2019-03-01T16:21:37.117,HIGH,HIGH,NONE,NONE,NONE,NETWORK,LOW,NONE,CWE-330,The product uses insufficiently random numbers or values in a security context that depends on unpredictable numbers. 
53,CVE-2019-1998,"In event_handler of keymaster_app.c, there is possible resource exhaustion due to a table being lost on reboot. This could lead to local denial of service that is not fixed by a factory reset, with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android. Versions: Android-9. Android ID: A-116055338.",,19-Feb,NULL,2019-02-28T17:29:00.960,2020-08-24T17:37:01.140,MEDIUM,NONE,NONE,HIGH,LOW,LOCAL,LOW,NONE,NVD-CWE-noinfo,NVD-CWE-noinfo
54,CVE-2018-10879,A flaw was found in the Linux kernel's ext4 filesystem. A local user can cause a use-after-free in ext4_xattr_set_entry function and a denial of service or unspecified other impact may occur by renaming a file in a crafted ext4 filesystem image.,,19-Feb,NULL,2018-07-26T18:29:00.370,2023-02-13T04:51:35.890,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-416,"Referencing memory after it has been freed can cause a program to crash, use unexpected values, or execute code. "
55,CVE-2019-1999,"In binder_alloc_free_page of binder_alloc.c, there is a possible double free due to improper locking. This could lead to local escalation of privilege in the kernel with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android. Versions: Android kernel. Android ID: A-120025196.",,19-Feb,NULL,2019-02-28T17:29:00.990,2022-04-22T20:42:08.873,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-415,"The product calls free() twice on the same memory address, potentially leading to modification of unexpected memory locations. "
56,CVE-2019-2000,"In several functions of binder.c, there is possible memory corruption due to a use after free. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android. Versions: Android kernel. Android ID: A-120025789.",,19-Feb,NULL,2019-02-28T17:29:01.037,2021-07-21T11:39:23.747,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,"CWE-787,CWE-416","The product writes data past the end, or before the beginning, of the intended buffer. ,Referencing memory after it has been freed can cause a program to crash, use unexpected values, or execute code. "
57,CVE-2019-2001,The permissions on /proc/iomem were world-readable. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android. Versions: Android kernel. Android ID: A-117422211.,,19-Feb,NULL,2019-02-28T17:29:01.067,2021-07-21T11:39:23.747,MEDIUM,HIGH,NONE,NONE,LOW,LOCAL,LOW,NONE,CWE-732,The product specifies permissions for a security-critical resource in a way that allows that resource to be read or modified by unintended actors. 
58,CVE-2018-6267,"NVIDIA Tegra OpenMax driver (libnvomx) contains a vulnerability in which the software does not validate or incorrectly validates input that can affect the control flow or data flow of a program, which may lead to denial of service or escalation of privileges. Android ID: A-70857947.",,19-Feb,NULL,2019-02-13T22:29:00.253,2019-10-03T00:03:26.223,HIGH,HIGH,HIGH,HIGH,NONE,LOCAL,LOW,REQUIRED,CWE-20,"The product receives input or data, but it does not validate or incorrectly validates that the input has the properties that are required to process the data safely and correctly. "
59,CVE-2016-6684,"The kernel in Android before 2016-10-05 on Nexus 5, Nexus 5X, Nexus 6, Nexus 6P, Nexus 9, Nexus Player, and Android One devices allows attackers to obtain sensitive information via a crafted application, aka internal bug 30148243.",,19-Feb,NULL,2016-10-10T11:00:01.480,2016-12-06T15:07:09.633,MEDIUM,HIGH,NONE,NONE,NONE,LOCAL,LOW,REQUIRED,CWE-200,The product exposes sensitive information to an actor that is not explicitly authorized to have access to that information. 
60,CVE-2018-6268,"NVIDIA Tegra library contains a vulnerability in libnvmmlite_video.so, where referencing memory after it has been freed may lead to denial of service or possible escalation of privileges. Android ID: A-80433161.",,19-Feb,NULL,2019-02-13T22:29:00.300,2019-04-02T18:30:20.537,HIGH,HIGH,HIGH,HIGH,NONE,LOCAL,LOW,REQUIRED,CWE-416,"Referencing memory after it has been freed can cause a program to crash, use unexpected values, or execute code. "
61,CVE-2018-11280,"In all android releases (Android for MSM, Firefox OS for MSM, QRD Android) from CAF using the linux kernel, while processing user-space there is no size validation of the NAT entry input. If the user input size of the NAT entry is greater than the max allowed size, memory exhaustion will occur.",,19-Feb,NULL,2018-09-18T18:29:02.427,2019-03-05T13:33:31.997,MEDIUM,NONE,NONE,HIGH,LOW,LOCAL,LOW,NONE,CWE-20,"The product receives input or data, but it does not validate or incorrectly validates that the input has the properties that are required to process the data safely and correctly. "
62,CVE-2018-11275,"In all android releases (Android for MSM, Firefox OS for MSM, QRD Android) from CAF using the linux kernel, when flashing image using FastbootLib if size is not divisible by block size, information leak occurs.",,19-Feb,NULL,2018-09-18T18:29:01.867,2019-03-05T13:29:09.727,MEDIUM,HIGH,NONE,NONE,LOW,LOCAL,LOW,NONE,CWE-200,The product exposes sensitive information to an actor that is not explicitly authorized to have access to that information. 
63,CVE-2018-13900,"Use-after-free vulnerability will occur as there is no protection for the route table`s rule in IPA driver in Snapdragon Auto, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables in versions MDM9150, MDM9206, MDM9607, MDM9640, MDM9650, MSM8909W, MSM8996AU, QCS605, SD 210/SD 212/SD 205, SD 425, SD 427, SD 430, SD 435, SD 439 / SD 429, SD 450, SD 625, SD 636, SD 712 / SD 710 / SD 670, SD 820, SD 820A, SD 835, SD 845 / SD 850, SD 855, SDA660, SDM439, SDM630, SDM660, SDX20, SDX24.",,19-Feb,NULL,2019-02-25T22:29:02.713,2019-02-27T15:32:03.803,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-416,"Referencing memory after it has been freed can cause a program to crash, use unexpected values, or execute code. "
64,CVE-2018-13905,"KGSL syncsource lock not handled properly during syncsource cleanup can lead to use after free issue in Snapdragon Auto, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Wearables in MDM9206, MDM9607, MDM9650, MSM8909W, QCS605, SD 210/SD 212/SD 205, SD 439 / SD 429, SD 712 / SD 710 / SD 670, SD 820A, SD 845 / SD 850, SD 855, SDM439, SDM660, SDX24.",,19-Feb,NULL,2019-02-25T22:29:02.777,2019-02-27T15:30:17.207,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-416,"Referencing memory after it has been freed can cause a program to crash, use unexpected values, or execute code. "
65,CVE-2018-11268,"In Snapdragon (Automobile, Mobile, Wear) in version MDM9206, MDM9607, MDM9635M, MDM9640, MDM9645, MDM9650, MDM9655, MSM8909W, MSM8996AU, SD 210/SD 212/SD 205, SD 425, SD 427, SD 430, SD 435, SD 450, SD 625, SD 650/52, SD 810, SD 820, SD 820A, SD 835, SD 845, SD 850, SDA660, SDM429, SDM439, SDM630, SDM632, SDM636, SDM660, SDM710, SDX20, Snapdragon_High_Med_2016, a potential buffer overflow exists when parsing TFTP options.",,19-Feb,NULL,2018-09-20T13:29:00.933,2019-03-05T19:34:42.470,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-129,"The product uses untrusted input when calculating or using an array index, but the product does not validate or incorrectly validates the index to ensure the index references a valid position within the array. "
66,CVE-2018-11845,"Usage of non-time-constant comparison functions can lead to information leakage through side channel analysis in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer Electronics Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music in versions MDM9150, MDM9206, MDM9607, MDM9650, MDM9655, MSM8996AU, QCS605, SD 210/SD 212/SD 205, SD 410/12, SD 425, SD 427, SD 430, SD 435, SD 439 / SD 429, SD 450, SD 625, SD 632, SD 636, SD 650/52, SD 675, SD 712 / SD 710 / SD 670, SD 820, SD 820A, SD 835, SD 845 / SD 850, SD 8CX, SDA660, SDM439, SDM630, SDM660, Snapdragon_High_Med_2016, SXR1130.",,19-Feb,NULL,2019-02-25T22:29:02.430,2019-02-28T14:52:40.573,MEDIUM,HIGH,NONE,NONE,LOW,LOCAL,LOW,NONE,CWE-200,The product exposes sensitive information to an actor that is not explicitly authorized to have access to that information. 
67,CVE-2018-11864,"Bytes can be written to fuses from Secure region which can be read later by HLOS in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer Electronics Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wired Infrastructure and Networking in versions IPQ8074, MDM9150, MDM9206, MDM9607, MDM9650, MDM9655, MSM8996AU, QCA8081, QCS605, SD 210/SD 212/SD 205, SD 410/12, SD 425, SD 427, SD 430, SD 435, SD 439 / SD 429, SD 450, SD 625, SD 632, SD 636, SD 650/52, SD 675, SD 712 / SD 710 / SD 670, SD 820, SD 820A, SD 835, SD 845 / SD 850, SD 8CX, SDA660, SDM439, SDM630, SDM660, Snapdragon_High_Med_2016, SXR1130.",,19-Feb,NULL,2019-02-25T22:29:02.477,2019-02-28T15:31:38.983,MEDIUM,HIGH,NONE,NONE,LOW,LOCAL,LOW,NONE,CWE-20,"The product receives input or data, but it does not validate or incorrectly validates that the input has the properties that are required to process the data safely and correctly. "
68,CVE-2018-11921,"Failure condition is not handled properly and the correct error code is not returned. It could cause unintended SUI behavior and create unintended SUI display in Snapdragon Automobile, Snapdragon Mobile and Snapdragon Wear in versions MDM9206, MDM9607, MDM9650, MSM8996AU, SD 210/SD 212/SD 205, SD 410/12, SD 425, SD 430, SD 450, SD 615/16/SD 415, SD 625, SD 650/52, SD 800, SD 810, SD 820, SD 820A, SD 835, SD 845, SD 850, SDA660, SDA845, SDX24, SXR1130.",,19-Feb,NULL,2018-11-28T15:29:00.437,2020-08-24T17:37:01.140,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-755,The product does not handle or incorrectly handles an exceptional condition. 
69,CVE-2018-11931,"Improper access to HLOS is possible while transferring memory to CPZ in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer Electronics Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music in versions MDM9150, MDM9206, MDM9607, MDM9650, MSM8996AU, QCS605, SD 210/SD 212/SD 205, SD 410/12, SD 425, SD 427, SD 430, SD 435, SD 439 / SD 429, SD 450, SD 615/16/SD 415, SD 625, SD 632, SD 636, SD 650/52, SD 675, SD 712 / SD 710 / SD 670, SD 820, SD 820A, SD 835, SD 8CX, SDA660, SDM439, SDM630, SDM660, Snapdragon_High_Med_2016, SXR1130.",,19-Feb,NULL,2019-02-25T22:29:02.510,2019-02-27T20:02:15.590,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-20,"The product receives input or data, but it does not validate or incorrectly validates that the input has the properties that are required to process the data safely and correctly. "
70,CVE-2018-11932,"Improper input validation can lead RW access to secure subsystem from HLOS in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer Electronics Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile in versions MDM9650, MDM9655, MSM8996AU, QCS605, SD 410/12, SD 615/16/SD 415, SD 675, SD 712 / SD 710 / SD 670, SD 820, SD 820A, SD 835, SD 845 / SD 850, SD 8CX, SXR1130.",,19-Feb,NULL,2019-02-25T22:29:02.540,2019-02-26T18:36:51.567,CRITICAL,HIGH,HIGH,NONE,NONE,NETWORK,LOW,NONE,CWE-20,"The product receives input or data, but it does not validate or incorrectly validates that the input has the properties that are required to process the data safely and correctly. "
71,CVE-2018-11935,"Improper input validation might result in incorrect app id returned to the caller Instead of returning failure in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer Electronics Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile in versions MDM9607, MDM9650, MDM9655, MSM8996AU, QCS605, SD 210/SD 212/SD 205, SD 410/12, SD 615/16/SD 415, SD 636, SD 675, SD 712 / SD 710 / SD 670, SD 820, SD 820A, SD 835, SD 845 / SD 850, SD 8CX, SDA660, SDM630, SDM660, SXR1130.",,19-Feb,NULL,2019-02-25T22:29:02.587,2019-02-26T18:34:01.953,MEDIUM,LOW,NONE,NONE,NONE,NETWORK,LOW,NONE,CWE-20,"The product receives input or data, but it does not validate or incorrectly validates that the input has the properties that are required to process the data safely and correctly. "
