CVE,Year,Month,descriptions,published,last_modified,version,Date_pixel,ID,year_asb,month_asb,spl_type_asb,date,bug,link,Type,Severity,vul_true,component,devices,NVD_descriptions,android_versions,NVD_published,NVD_last_modified,cwe,NVD_version,attack_vector,attack_complexity,privileges_required,user_interaction,confidentiality_impact,integrity_impact,availability_impact,base_score,base_severity,cwe_info,Date_asb
CVE-2017-11043,2018,02,"In Android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, in a WiFI driver function, an integer overflow leading to heap buffer overflow may potentially occur.",2017-12-05T19:29:00.337,2019-04-29T16:25:28.497,cvssMetricV30,2018-02-01,3076,2017,12,12/5/17,,"A-64728953,,QC-CR#2067820",https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-2.0/commit/?id=613f91ebcd0838c2c2bec3657e36dd57fcc6a7ea,RCE,Critical,,WLAN,,"In Android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, in a WiFI driver function, an integer overflow leading to heap buffer overflow may potentially occur.",,2017-12-05T19:29:00.337,2019-04-29T16:25:28.497,CWE-119,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,Improper Restriction of Operations within the Bounds of a Memory Buffer,2017-12-01
CVE-2017-11043,2018,02,"In Android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, in a WiFI driver function, an integer overflow leading to heap buffer overflow may potentially occur.",2017-12-05T19:29:00.337,2019-04-29T16:25:28.497,cvssMetricV30,2018-02-01,3076,2017,12,12/5/17,,"A-64728953,,QC-CR#2067820",https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-2.0/commit/?id=613f91ebcd0838c2c2bec3657e36dd57fcc6a7ea,RCE,Critical,,WLAN,,"In Android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, in a WiFI driver function, an integer overflow leading to heap buffer overflow may potentially occur.",,2017-12-05T19:29:00.337,2019-04-29T16:25:28.497,CWE-190,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,Integer Overflow or Wraparound,2017-12-01
CVE-2017-11043,2018,02,"In Android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, in a WiFI driver function, an integer overflow leading to heap buffer overflow may potentially occur.",2017-12-05T19:29:00.337,2019-04-29T16:25:28.497,cvssMetricV30,2018-02-01,3076,2017,12,12/5/17,,"A-64728953,,QC-CR#2067820",https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-2.0/commit/?id=613f91ebcd0838c2c2bec3657e36dd57fcc6a7ea,RCE,Critical,,WLAN,,"In Android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, in a WiFI driver function, an integer overflow leading to heap buffer overflow may potentially occur.",,2017-12-05T19:29:00.337,2019-04-29T16:25:28.497,CWE-119,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,Improper Restriction of Operations within the Bounds of a Memory Buffer,2017-12-01
CVE-2017-11043,2018,02,"In Android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, in a WiFI driver function, an integer overflow leading to heap buffer overflow may potentially occur.",2017-12-05T19:29:00.337,2019-04-29T16:25:28.497,cvssMetricV30,2018-02-01,3076,2017,12,12/5/17,,"A-64728953,,QC-CR#2067820",https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-2.0/commit/?id=613f91ebcd0838c2c2bec3657e36dd57fcc6a7ea,RCE,Critical,,WLAN,,"In Android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, in a WiFI driver function, an integer overflow leading to heap buffer overflow may potentially occur.",,2017-12-05T19:29:00.337,2019-04-29T16:25:28.497,CWE-190,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,Integer Overflow or Wraparound,2017-12-01
CVE-2017-5754,2018,03,Systems with microprocessors utilizing speculative execution and indirect branch prediction may allow unauthorized disclosure of information to an attacker with local user access via a side-channel analysis of the data cache.,2018-01-04T13:29:00.303,2021-11-19T18:15:08.547,cvssMetricV30,2018-03-01,683,2018,12,12/5/18,,A-79419639,,,High,,Closed-source component,,Systems with microprocessors utilizing speculative execution and indirect branch prediction may allow unauthorized disclosure of information to an attacker with local user access via a side-channel analysis of the data cache.,,2018-01-04T13:29:00.303,2021-11-19T18:15:08.547,CWE-200,cvssMetricV30,LOCAL,HIGH,LOW,NONE,HIGH,NONE,NONE,5.6,MEDIUM,Exposure of Sensitive Information to an Unauthorized Actor,2018-12-01
CVE-2017-5754,2018,03,Systems with microprocessors utilizing speculative execution and indirect branch prediction may allow unauthorized disclosure of information to an attacker with local user access via a side-channel analysis of the data cache.,2018-01-04T13:29:00.303,2021-11-19T18:15:08.547,cvssMetricV30,2018-03-01,913,2018,09,9/5/18,,A-69856074,,ID,High,,Kernel Memory,,Systems with microprocessors utilizing speculative execution and indirect branch prediction may allow unauthorized disclosure of information to an attacker with local user access via a side-channel analysis of the data cache.,,2018-01-04T13:29:00.303,2021-11-19T18:15:08.547,CWE-200,cvssMetricV30,LOCAL,HIGH,LOW,NONE,HIGH,NONE,NONE,5.6,MEDIUM,Exposure of Sensitive Information to an Unauthorized Actor,2018-09-01
CVE-2018-9526,2018,11,"In device configuration data, there is an improperly configured setting. This could lead to remote disclosure of device location. User interaction is not needed for exploitation. Product: Android. Versions: Android-9. Android ID: A-112159033",2018-11-14T18:29:00.637,2019-03-07T19:18:13.273,cvssMetricV30,2018-11-01,1376,2019,06,6/5/19,,A-112159033,"https://android.googlesource.com/platform/frameworks/base/+/8e81142af3dceb913ca50f67df3ded84233f932a,https://android.googlesource.com/platform/hardware/qcom/sdm845/gps/+/a5f7c07edd96c69171e8bd758addda7d5c30e3eb,https://android.googlesource.com/platform/frameworks/base/+/d374204d68d4eecf1acecc8ee47945eb3a7ab092,https://android.googlesource.com/platform/frameworks/base/+/64306e1e7b6a0b2257ac05d811be6df9329c9fba",ID,High,"7.0, 7.1.1, 7.1.2, 8.0, 8.1, 9",,,"In device configuration data, there is an improperly configured setting. This could lead to remote disclosure of device location. User interaction is not needed for exploitation. Product: Android. Versions: Android-9. Android ID: A-112159033",Android-9,2018-11-14T18:29:00.637,2019-03-07T19:18:13.273,CWE-200,cvssMetricV30,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,7.5,HIGH,Exposure of Sensitive Information to an Unauthorized Actor,2019-06-01
CVE-2019-2127,2019,08,"In AudioInputDescriptor::setClientActive of AudioInputDescriptor.cpp, there is possible memory corruption due to a use after free. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android. Versions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9. Android ID: A-124899895.",2019-08-20T20:15:12.400,2021-07-21T11:39:23.747,cvssMetricV30,2019-08-01,1029,2019,08,8/5/19,,A-124899895,https://android.googlesource.com/platform/frameworks/av/+/1f76f20b2f14b2f08934380c65bf1495e29b969f,EoP,High,"7.0, 7.1.1, 7.1.2, 8.0, 8.1, 9",,,"In AudioInputDescriptor::setClientActive of AudioInputDescriptor.cpp, there is possible memory corruption due to a use after free. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android. Versions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9. Android ID: A-124899895.","Android-7, Android-7, Android-7, Android-8, Android-8, Android-9",2019-08-20T20:15:12.400,2021-07-21T11:39:23.747,CWE-416,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2019-08-01
CVE-2019-2127,2019,08,"In AudioInputDescriptor::setClientActive of AudioInputDescriptor.cpp, there is possible memory corruption due to a use after free. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android. Versions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9. Android ID: A-124899895.",2019-08-20T20:15:12.400,2021-07-21T11:39:23.747,cvssMetricV30,2019-08-01,1029,2019,08,8/5/19,,A-124899895,https://android.googlesource.com/platform/frameworks/av/+/1f76f20b2f14b2f08934380c65bf1495e29b969f,EoP,High,"7.0, 7.1.1, 7.1.2, 8.0, 8.1, 9",,,"In AudioInputDescriptor::setClientActive of AudioInputDescriptor.cpp, there is possible memory corruption due to a use after free. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android. Versions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9. Android ID: A-124899895.","Android-7, Android-7, Android-7, Android-8, Android-8, Android-9",2019-08-20T20:15:12.400,2021-07-21T11:39:23.747,CWE-787,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Out-of-bounds Write,2019-08-01
CVE-2019-2127,2019,08,"In AudioInputDescriptor::setClientActive of AudioInputDescriptor.cpp, there is possible memory corruption due to a use after free. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android. Versions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9. Android ID: A-124899895.",2019-08-20T20:15:12.400,2021-07-21T11:39:23.747,cvssMetricV30,2019-08-01,1029,2019,08,8/5/19,,A-124899895,https://android.googlesource.com/platform/frameworks/av/+/1f76f20b2f14b2f08934380c65bf1495e29b969f,EoP,High,"7.0, 7.1.1, 7.1.2, 8.0, 8.1, 9",,,"In AudioInputDescriptor::setClientActive of AudioInputDescriptor.cpp, there is possible memory corruption due to a use after free. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android. Versions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9. Android ID: A-124899895.","Android-7, Android-7, Android-7, Android-8, Android-8, Android-9",2019-08-20T20:15:12.400,2021-07-21T11:39:23.747,CWE-416,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2019-08-01
CVE-2019-2127,2019,08,"In AudioInputDescriptor::setClientActive of AudioInputDescriptor.cpp, there is possible memory corruption due to a use after free. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android. Versions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9. Android ID: A-124899895.",2019-08-20T20:15:12.400,2021-07-21T11:39:23.747,cvssMetricV30,2019-08-01,1029,2019,08,8/5/19,,A-124899895,https://android.googlesource.com/platform/frameworks/av/+/1f76f20b2f14b2f08934380c65bf1495e29b969f,EoP,High,"7.0, 7.1.1, 7.1.2, 8.0, 8.1, 9",,,"In AudioInputDescriptor::setClientActive of AudioInputDescriptor.cpp, there is possible memory corruption due to a use after free. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android. Versions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9. Android ID: A-124899895.","Android-7, Android-7, Android-7, Android-8, Android-8, Android-9",2019-08-20T20:15:12.400,2021-07-21T11:39:23.747,CWE-787,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Out-of-bounds Write,2019-08-01
CVE-2019-2127,2019,08,"In AudioInputDescriptor::setClientActive of AudioInputDescriptor.cpp, there is possible memory corruption due to a use after free. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android. Versions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9. Android ID: A-124899895.",2019-08-20T20:15:12.400,2021-07-21T11:39:23.747,cvssMetricV30,2019-08-01,1029,2019,08,8/5/19,,A-124899895,https://android.googlesource.com/platform/frameworks/av/+/1f76f20b2f14b2f08934380c65bf1495e29b969f,EoP,High,"7.0, 7.1.1, 7.1.2, 8.0, 8.1, 9",,,"In AudioInputDescriptor::setClientActive of AudioInputDescriptor.cpp, there is possible memory corruption due to a use after free. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android. Versions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9. Android ID: A-124899895.","Android-7, Android-7, Android-7, Android-8, Android-8, Android-9",2019-08-20T20:15:12.400,2021-07-21T11:39:23.747,CWE-416,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2019-08-01
CVE-2019-2127,2019,08,"In AudioInputDescriptor::setClientActive of AudioInputDescriptor.cpp, there is possible memory corruption due to a use after free. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android. Versions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9. Android ID: A-124899895.",2019-08-20T20:15:12.400,2021-07-21T11:39:23.747,cvssMetricV30,2019-08-01,1029,2019,08,8/5/19,,A-124899895,https://android.googlesource.com/platform/frameworks/av/+/1f76f20b2f14b2f08934380c65bf1495e29b969f,EoP,High,"7.0, 7.1.1, 7.1.2, 8.0, 8.1, 9",,,"In AudioInputDescriptor::setClientActive of AudioInputDescriptor.cpp, there is possible memory corruption due to a use after free. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android. Versions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9. Android ID: A-124899895.","Android-7, Android-7, Android-7, Android-8, Android-8, Android-9",2019-08-20T20:15:12.400,2021-07-21T11:39:23.747,CWE-787,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Out-of-bounds Write,2019-08-01
CVE-2019-2127,2019,08,"In AudioInputDescriptor::setClientActive of AudioInputDescriptor.cpp, there is possible memory corruption due to a use after free. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android. Versions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9. Android ID: A-124899895.",2019-08-20T20:15:12.400,2021-07-21T11:39:23.747,cvssMetricV30,2019-08-01,1029,2019,08,8/5/19,,A-124899895,https://android.googlesource.com/platform/frameworks/av/+/1f76f20b2f14b2f08934380c65bf1495e29b969f,EoP,High,"7.0, 7.1.1, 7.1.2, 8.0, 8.1, 9",,,"In AudioInputDescriptor::setClientActive of AudioInputDescriptor.cpp, there is possible memory corruption due to a use after free. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android. Versions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9. Android ID: A-124899895.","Android-7, Android-7, Android-7, Android-8, Android-8, Android-9",2019-08-20T20:15:12.400,2021-07-21T11:39:23.747,CWE-416,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2019-08-01
CVE-2019-2127,2019,08,"In AudioInputDescriptor::setClientActive of AudioInputDescriptor.cpp, there is possible memory corruption due to a use after free. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android. Versions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9. Android ID: A-124899895.",2019-08-20T20:15:12.400,2021-07-21T11:39:23.747,cvssMetricV30,2019-08-01,1029,2019,08,8/5/19,,A-124899895,https://android.googlesource.com/platform/frameworks/av/+/1f76f20b2f14b2f08934380c65bf1495e29b969f,EoP,High,"7.0, 7.1.1, 7.1.2, 8.0, 8.1, 9",,,"In AudioInputDescriptor::setClientActive of AudioInputDescriptor.cpp, there is possible memory corruption due to a use after free. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android. Versions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9. Android ID: A-124899895.","Android-7, Android-7, Android-7, Android-8, Android-8, Android-9",2019-08-20T20:15:12.400,2021-07-21T11:39:23.747,CWE-787,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Out-of-bounds Write,2019-08-01
CVE-2019-2127,2019,08,"In AudioInputDescriptor::setClientActive of AudioInputDescriptor.cpp, there is possible memory corruption due to a use after free. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android. Versions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9. Android ID: A-124899895.",2019-08-20T20:15:12.400,2021-07-21T11:39:23.747,cvssMetricV30,2019-08-01,1029,2019,08,8/5/19,,A-124899895,https://android.googlesource.com/platform/frameworks/av/+/1f76f20b2f14b2f08934380c65bf1495e29b969f,EoP,High,"7.0, 7.1.1, 7.1.2, 8.0, 8.1, 9",,,"In AudioInputDescriptor::setClientActive of AudioInputDescriptor.cpp, there is possible memory corruption due to a use after free. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android. Versions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9. Android ID: A-124899895.","Android-7, Android-7, Android-7, Android-8, Android-8, Android-9",2019-08-20T20:15:12.400,2021-07-21T11:39:23.747,CWE-416,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2019-08-01
