ID,CVE,Year,Month,date,bug,link,Type,Severity,vul_true,component,devices,cwe,descriptions,published,last_modified,version,attack_vector,attack_complexity,privileges_required,user_interaction,confidentiality_impact,integrity_impact,availability_impact,base_score,base_severity,NVD_descriptions,NVD_published,NVD_last_modified,NVD_version,cwe_info
1098,CVE-2017-11055,2017,OCT,,"A-37721426,QC-CR#2061241",,ID,Moderate,,WLAN,,CWE-125,"In Android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, while processing a specially crafted QCA_NL80211_VENDOR_SUBCMD_SET_WIFI_CONFIGURATION cfg80211 vendor command, a buffer over-read can occur.",2017-10-10T20:29:00.557,2019-10-03T00:03:26.223,cvssMetricV30,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,7.5,HIGH,"In Android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, while processing a specially crafted QCA_NL80211_VENDOR_SUBCMD_SET_WIFI_CONFIGURATION cfg80211 vendor command, a buffer over-read can occur.",2017-10-10T20:29:00.557,2019-10-03T00:03:26.223,cvssMetricV30,Out-of-bounds Read
1099,CVE-2017-11064,2017,OCT,,"A-36815952,QC-CR#2054770,QC-CR#2058447QC-CR#2066628,QC-CR#2087785",,ID,Moderate,,WLAN,,CWE-125,"In Android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, a buffer overread is observed during processing of ACA_NL80211_VENDOR_SUBCMD_EXTSCAN_PNO_SET_PASSPOINT_LIST and QCA_NL80211_VENDOR_SUBCMD_EXTSCAN_PNO_SET_LIST cfg80211 vendor commands in __wlan_hdd_cfg80211_set_passpoint_list and hdd_extscan_passpoint_fill_network_list function respectively. Android ID: A-36815952. References: QC-CR#2054770, QC-CR#2058447, QC-CR#2066628, QC-CR#2087785",2017-10-10T20:29:00.837,2019-10-03T00:03:26.223,cvssMetricV30,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,7.5,HIGH,"In Android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, a buffer overread is observed during processing of ACA_NL80211_VENDOR_SUBCMD_EXTSCAN_PNO_SET_PASSPOINT_LIST and QCA_NL80211_VENDOR_SUBCMD_EXTSCAN_PNO_SET_LIST cfg80211 vendor commands in __wlan_hdd_cfg80211_set_passpoint_list and hdd_extscan_passpoint_fill_network_list function respectively. Android ID: A-36815952. References: QC-CR#2054770, QC-CR#2058447, QC-CR#2066628, QC-CR#2087785",2017-10-10T20:29:00.837,2019-10-03T00:03:26.223,cvssMetricV30,Out-of-bounds Read
1100,CVE-2017-9687,2017,OCT,,"A-62827190,,QC-CR#2016076",https://www.codeaurora.org/gitweb/quic/la/?p=kernel/msm-4.4.git;a=commit;h=8f1a77f5da53edd2b5a1c42ddd766712a90109d6,EoP,Low,,Modem,,CWE-415,"In Android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, two concurrent threads/processes can write the value of ""0"" to the debugfs file that controls ipa ipc log which will lead to the double-free in ipc_log_context_destroy(). Another issue is the Use-After-Free which can happen due to the race condition when the ipc log is deallocated via the debugfs call during a log print.",2017-10-10T20:29:01.057,2017-10-19T17:19:13.263,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,"In Android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, two concurrent threads/processes can write the value of ""0"" to the debugfs file that controls ipa ipc log which will lead to the double-free in ipc_log_context_destroy(). Another issue is the Use-After-Free which can happen due to the race condition when the ipc log is deallocated via the debugfs call during a log print.",2017-10-10T20:29:01.057,2017-10-19T17:19:13.263,cvssMetricV30,Double Free
1101,CVE-2017-11063,2017,OCT,,"A-36716469,QC-CR#2053027",,DoS,Low,,Camera driver,,CWE-476,"In Android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, as a result of a race condition between two userspace processes that interact with the driver concurrently, a null pointer dereference can potentially occur.",2017-10-10T20:29:00.807,2019-10-03T00:03:26.223,cvssMetricV30,NETWORK,HIGH,NONE,NONE,NONE,NONE,HIGH,5.9,MEDIUM,"In Android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, as a result of a race condition between two userspace processes that interact with the driver concurrently, a null pointer dereference can potentially occur.",2017-10-10T20:29:00.807,2019-10-03T00:03:26.223,cvssMetricV30,NULL Pointer Dereference
963,CVE-2017-0845,2017,NOV,,A-35028827,https://android.googlesource.com/platform/frameworks/base/+/e5787fc13164856e39690e40e81d3d46839eea16,DoS,Moderate,"5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2",,,CWE-732,"A denial of service vulnerability in the Android framework (syncstorageengine). Product: Android. Versions: 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2. Android ID: A-35028827.",2017-11-16T23:29:00.867,2019-10-03T00:03:26.223,cvssMetricV30,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH,"A denial of service vulnerability in the Android framework (syncstorageengine). Product: Android. Versions: 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2. Android ID: A-35028827.",2017-11-16T23:29:00.867,2019-10-03T00:03:26.223,cvssMetricV30,Incorrect Permission Assignment for Critical Resource
964,CVE-2017-0838,2017,NOV,,A-63522818,https://android.googlesource.com/platform/frameworks/av/+/528c7dd7c2387ac634b23973d0c1120d0f3d7ee7,EoP,High,"7.0, 7.1.1, 7.1.2",,,NVD-CWE-noinfo,"An elevation of privilege vulnerability in the Android media framework (libstagefright). Product: Android. Versions: 7.0, 7.1.1, 7.1.2. Android ID: A-63522818.",2017-11-16T23:29:00.647,2019-10-03T00:03:26.223,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,"An elevation of privilege vulnerability in the Android media framework (libstagefright). Product: Android. Versions: 7.0, 7.1.1, 7.1.2. Android ID: A-63522818.",2017-11-16T23:29:00.647,2019-10-03T00:03:26.223,cvssMetricV30,
965,CVE-2017-0852,2017,NOV,,A-62815506,https://android.googlesource.com/platform/external/libhevc/+/5aee2541810f19aec67a1a9ea64973eb557aae9c,DoS,High,"5.0.2, 5.1.1, 6.0",,,CWE-787,"A denial of service vulnerability in the Android media framework (libhevc). Product: Android. Versions: 5.0.2, 5.1.1, 6.0. Android ID: A-62815506.",2017-11-16T23:29:01.070,2019-10-03T00:03:26.223,cvssMetricV30,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH,"A denial of service vulnerability in the Android media framework (libhevc). Product: Android. Versions: 5.0.2, 5.1.1, 6.0. Android ID: A-62815506.",2017-11-16T23:29:01.070,2019-10-03T00:03:26.223,cvssMetricV30,Out-of-bounds Write
966,CVE-2017-0847,2017,NOV,,A-65540999,https://android.googlesource.com/platform/frameworks/av/+/d162b02aefa4d2039f377ba9a45d753cd84d75f6,EoP,Moderate,8,,,CWE-276,An elevation of privilege vulnerability in the Android media framework (mediaanalytics). Product: Android. Versions: 8.0. Android ID: A-65540999.,2017-11-16T23:29:00.897,2019-10-03T00:03:26.223,cvssMetricV30,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,An elevation of privilege vulnerability in the Android media framework (mediaanalytics). Product: Android. Versions: 8.0. Android ID: A-65540999.,2017-11-16T23:29:00.897,2019-10-03T00:03:26.223,cvssMetricV30,Incorrect Default Permissions
967,CVE-2017-0848,2017,NOV,,A-64477217,https://android.googlesource.com/platform/frameworks/av/+/2bec2c3b1fd778b35f45ff4f8b385ff9208fe692,ID,Moderate,"5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0",,,CWE-200,"An information disclosure vulnerability in the Android media framework (libeffects). Product: Android. Versions: 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0. Android ID: A-64477217.",2017-11-16T23:29:00.927,2017-12-07T21:11:05.087,cvssMetricV30,NETWORK,LOW,NONE,NONE,LOW,NONE,NONE,5.3,MEDIUM,"An information disclosure vulnerability in the Android media framework (libeffects). Product: Android. Versions: 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0. Android ID: A-64477217.",2017-11-16T23:29:00.927,2017-12-07T21:11:05.087,cvssMetricV30,Exposure of Sensitive Information to an Unauthorized Actor
968,CVE-2017-0849,2017,NOV,,A-62688399,https://android.googlesource.com/platform/external/libavc/+/aa11ab9fdbb63766703a6280f4fc778f2f2c91ed,ID,Moderate,"6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0",,,CWE-200,"An information disclosure vulnerability in the Android media framework (libavc). Product: Android. Versions: 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0. Android ID: A-62688399.",2017-11-16T23:29:00.977,2017-12-07T21:11:16.103,cvssMetricV30,NETWORK,LOW,NONE,NONE,LOW,NONE,NONE,5.3,MEDIUM,"An information disclosure vulnerability in the Android media framework (libavc). Product: Android. Versions: 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0. Android ID: A-62688399.",2017-11-16T23:29:00.977,2017-12-07T21:11:16.103,cvssMetricV30,Exposure of Sensitive Information to an Unauthorized Actor
969,CVE-2017-0850,2017,NOV,,A-64836941,,ID,Moderate,"7.0, 7.1.1, 7.1.2",,,CWE-200,"An information disclosure vulnerability in the Android media framework (libstagefright). Product: Android. Versions: 7.0, 7.1.1, 7.1.2. Android ID: A-64836941.",2017-11-16T23:29:01.007,2017-12-07T21:11:25.777,cvssMetricV30,NETWORK,LOW,NONE,NONE,LOW,NONE,NONE,5.3,MEDIUM,"An information disclosure vulnerability in the Android media framework (libstagefright). Product: Android. Versions: 7.0, 7.1.1, 7.1.2. Android ID: A-64836941.",2017-11-16T23:29:01.007,2017-12-07T21:11:25.777,cvssMetricV30,Exposure of Sensitive Information to an Unauthorized Actor
970,CVE-2017-0851,2017,NOV,,A-35430570,https://android.googlesource.com/platform/external/libhevc/+/8c5bb82f982e5949b3c2e3e0c80045cc5ff30ac8,ID,Moderate,"5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0",,,CWE-200,"An information disclosure vulnerability in the Android media framework (libhevc). Product: Android. Versions: 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0. Android ID: A-35430570.",2017-11-16T23:29:01.037,2017-12-07T21:11:34.337,cvssMetricV30,NETWORK,LOW,NONE,NONE,LOW,NONE,NONE,5.3,MEDIUM,"An information disclosure vulnerability in the Android media framework (libhevc). Product: Android. Versions: 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0. Android ID: A-35430570.",2017-11-16T23:29:01.037,2017-12-07T21:11:34.337,cvssMetricV30,Exposure of Sensitive Information to an Unauthorized Actor
971,CVE-2017-0853,2017,NOV,,A-63121644,https://android.googlesource.com/platform/external/libmpeg2/+/dd89269aa283dd740fd16c6d7d3cf225b3623338,"ID, DoS","Moderate, High","7.0, 7.1.1, 7.1.2, 8.0, 6.0, 6.0.1",,,NVD-CWE-noinfo,"An information disclosure vulnerability in the Android media framework (n/a). Product: Android. Versions: 7.0, 7.1.1, 7.1.2, 8.0. Android ID: A-63121644.",2017-11-16T23:29:01.100,2019-10-03T00:03:26.223,cvssMetricV30,NETWORK,LOW,NONE,NONE,HIGH,NONE,HIGH,9.1,CRITICAL,"An information disclosure vulnerability in the Android media framework (n/a). Product: Android. Versions: 7.0, 7.1.1, 7.1.2, 8.0. Android ID: A-63121644.",2017-11-16T23:29:01.100,2019-10-03T00:03:26.223,cvssMetricV30,
972,CVE-2017-0854,2017,NOV,,A-63873837,https://android.googlesource.com/platform/external/libmpeg2/+/8c0289c09cddd378cd9a321ccdb1c62e7b80f626,"ID, DoS","Moderate, High","7.0, 7.1.1, 7.1.2, 8.0, 6.0, 6.0.1",,,CWE-125,"An information disclosure vulnerability in the Android media framework (n/a). Product: Android. Versions: 7.0, 7.1.1, 7.1.2, 8.0. Android ID: A-63873837.",2017-11-16T23:29:01.147,2019-10-03T00:03:26.223,cvssMetricV30,NETWORK,LOW,NONE,NONE,HIGH,NONE,HIGH,9.1,CRITICAL,"An information disclosure vulnerability in the Android media framework (n/a). Product: Android. Versions: 7.0, 7.1.1, 7.1.2, 8.0. Android ID: A-63873837.",2017-11-16T23:29:01.147,2019-10-03T00:03:26.223,cvssMetricV30,Out-of-bounds Read
973,CVE-2017-0857,2017,NOV,,A-65122447,https://android.googlesource.com/platform/external/libavc/+/3eb692de916c3576a18990e3e4193fce93c016dc,"NSI, DoS","NSI, High","7.0, 7.1.1, 7.1.2, 8.0, 6.0, 6.0.1",,,CWE-369,"Another vulnerability in the Android media framework (n/a). Product: Android. Versions: 7.0, 7.1.1, 7.1.2, 8.0. Android ID: A-65122447.",2017-11-16T23:29:01.177,2019-10-03T00:03:26.223,cvssMetricV30,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH,"Another vulnerability in the Android media framework (n/a). Product: Android. Versions: 7.0, 7.1.1, 7.1.2, 8.0. Android ID: A-65122447.",2017-11-16T23:29:01.177,2019-10-03T00:03:26.223,cvssMetricV30,The product divides a value by zero. 
973,CVE-2017-0857,2017,NOV,,A-65122447,https://android.googlesource.com/platform/external/libavc/+/3eb692de916c3576a18990e3e4193fce93c016dc,"NSI, DoS","NSI, High","7.0, 7.1.1, 7.1.2, 8.0, 6.0, 6.0.1",,,CWE-681,"Another vulnerability in the Android media framework (n/a). Product: Android. Versions: 7.0, 7.1.1, 7.1.2, 8.0. Android ID: A-65122447.",2017-11-16T23:29:01.177,2019-10-03T00:03:26.223,cvssMetricV30,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH,"Another vulnerability in the Android media framework (n/a). Product: Android. Versions: 7.0, 7.1.1, 7.1.2, 8.0. Android ID: A-65122447.",2017-11-16T23:29:01.177,2019-10-03T00:03:26.223,cvssMetricV30,Incorrect Conversion between Numeric Types
973,CVE-2017-0857,2017,NOV,,A-65122447,https://android.googlesource.com/platform/external/libavc/+/3eb692de916c3576a18990e3e4193fce93c016dc,"NSI, DoS","NSI, High","7.0, 7.1.1, 7.1.2, 8.0, 6.0, 6.0.1",,,CWE-369,"Another vulnerability in the Android media framework (n/a). Product: Android. Versions: 7.0, 7.1.1, 7.1.2, 8.0. Android ID: A-65122447.",2017-11-16T23:29:01.177,2019-10-03T00:03:26.223,cvssMetricV30,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH,"Another vulnerability in the Android media framework (n/a). Product: Android. Versions: 7.0, 7.1.1, 7.1.2, 8.0. Android ID: A-65122447.",2017-11-16T23:29:01.177,2019-10-03T00:03:26.223,cvssMetricV30,The product divides a value by zero. 
973,CVE-2017-0857,2017,NOV,,A-65122447,https://android.googlesource.com/platform/external/libavc/+/3eb692de916c3576a18990e3e4193fce93c016dc,"NSI, DoS","NSI, High","7.0, 7.1.1, 7.1.2, 8.0, 6.0, 6.0.1",,,CWE-681,"Another vulnerability in the Android media framework (n/a). Product: Android. Versions: 7.0, 7.1.1, 7.1.2, 8.0. Android ID: A-65122447.",2017-11-16T23:29:01.177,2019-10-03T00:03:26.223,cvssMetricV30,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH,"Another vulnerability in the Android media framework (n/a). Product: Android. Versions: 7.0, 7.1.1, 7.1.2, 8.0. Android ID: A-65122447.",2017-11-16T23:29:01.177,2019-10-03T00:03:26.223,cvssMetricV30,Incorrect Conversion between Numeric Types
974,CVE-2017-0858,2017,NOV,,A-64836894,https://android.googlesource.com/platform/external/libavc/+/208c74d62a3e1039dc87818306e057877760fbaa,"NSI, DoS","NSI, High","7.0, 7.1.1, 7.1.2, 8.0, 6.0, 6.0.1",,,CWE-20,"Another vulnerability in the Android media framework (n/a). Product: Android. Versions: 7.0, 7.1.1, 7.1.2, 8.0. Android ID: A-64836894.",2017-11-16T23:29:01.227,2019-10-03T00:03:26.223,cvssMetricV30,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH,"Another vulnerability in the Android media framework (n/a). Product: Android. Versions: 7.0, 7.1.1, 7.1.2, 8.0. Android ID: A-64836894.",2017-11-16T23:29:01.227,2019-10-03T00:03:26.223,cvssMetricV30,Improper Input Validation
975,CVE-2017-0859,2017,NOV,,A-36075131,,"NSI, DoS","NSI, High","7.0, 7.1.1, 7.1.2, 6.0, 6.0.1",,,NVD-CWE-noinfo,"Another vulnerability in the Android media framework (n/a). Product: Android. Versions: 7.0, 7.1.1, 7.1.2. Android ID: A-36075131.",2017-11-16T23:29:01.257,2019-10-03T00:03:26.223,cvssMetricV30,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH,"Another vulnerability in the Android media framework (n/a). Product: Android. Versions: 7.0, 7.1.1, 7.1.2. Android ID: A-36075131.",2017-11-16T23:29:01.257,2019-10-03T00:03:26.223,cvssMetricV30,
976,CVE-2016-2105,2017,NOV,,A-63710022,,RCE,Moderate,"5.0.2, 5.1.1",,,CWE-190,Integer overflow in the EVP_EncodeUpdate function in crypto/evp/encode.c in OpenSSL before 1.0.1t and 1.0.2 before 1.0.2h allows remote attackers to cause a denial of service (heap memory corruption) via a large amount of binary data.,2016-05-05T01:59:01.200,2023-11-07T02:30:55.583,cvssMetricV31,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH,Integer overflow in the EVP_EncodeUpdate function in crypto/evp/encode.c in OpenSSL before 1.0.1t and 1.0.2 before 1.0.2h allows remote attackers to cause a denial of service (heap memory corruption) via a large amount of binary data.,2016-05-05T01:59:01.200,2023-11-07T02:30:55.583,cvssMetricV31,Integer Overflow or Wraparound
977,CVE-2016-2106,2017,NOV,,A-63709511,,RCE,Moderate,"5.0.2, 5.1.1",,,CWE-189,Integer overflow in the EVP_EncryptUpdate function in crypto/evp/evp_enc.c in OpenSSL before 1.0.1t and 1.0.2 before 1.0.2h allows remote attackers to cause a denial of service (heap memory corruption) via a large amount of data.,2016-05-05T01:59:02.217,2023-11-07T02:30:55.767,cvssMetricV30,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH,Integer overflow in the EVP_EncryptUpdate function in crypto/evp/evp_enc.c in OpenSSL before 1.0.1t and 1.0.2 before 1.0.2h allows remote attackers to cause a denial of service (heap memory corruption) via a large amount of data.,2016-05-05T01:59:02.217,2023-11-07T02:30:55.767,cvssMetricV30,Numeric Errors
978,CVE-2017-3731,2017,NOV,,A-63710076,,ID,Moderate,"5.0.2, 5.1.1",,,CWE-125,"If an SSL/TLS server or client is running on a 32-bit host, and a specific cipher is being used, then a truncated packet can cause that server or client to perform an out-of-bounds read, usually resulting in a crash. For OpenSSL 1.1.0, the crash can be triggered when using CHACHA20/POLY1305; users should upgrade to 1.1.0d. For Openssl 1.0.2, the crash can be triggered when using RC4-MD5; users who have not disabled that algorithm should update to 1.0.2k.",2017-05-04T19:29:00.353,2022-08-16T13:16:45.767,cvssMetricV31,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH,"If an SSL/TLS server or client is running on a 32-bit host, and a specific cipher is being used, then a truncated packet can cause that server or client to perform an out-of-bounds read, usually resulting in a crash. For OpenSSL 1.1.0, the crash can be triggered when using CHACHA20/POLY1305; users should upgrade to 1.1.0d. For Openssl 1.0.2, the crash can be triggered when using RC4-MD5; users who have not disabled that algorithm should update to 1.0.2k.",2017-05-04T19:29:00.353,2022-08-16T13:16:45.767,cvssMetricV31,Out-of-bounds Read
979,CVE-2017-0860,2017,NOV,,A-31097064,https://android.googlesource.com/platform/frameworks/native/+/5508ca2c191f8fdf29d8898890a58bf1a3a225b3,EoP,Moderate,"5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2",,,NVD-CWE-noinfo,"An elevation of privilege vulnerability in the Android system (inputdispatcher). Product: Android. Versions: 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2. Android ID: A-31097064.",2017-11-16T23:29:01.287,2019-10-03T00:03:26.223,cvssMetricV30,LOCAL,LOW,LOW,NONE,LOW,LOW,LOW,5.3,MEDIUM,"An elevation of privilege vulnerability in the Android system (inputdispatcher). Product: Android. Versions: 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2. Android ID: A-31097064.",2017-11-16T23:29:01.287,2019-10-03T00:03:26.223,cvssMetricV30,
