CVE,SMR,no_sam,vul_true,SAMSUNG,cwe,cwe_info,NVD_descriptions,android_versions,NVD_published,NVD_last_modified,NVD_version,attack_vector,attack_complexity,privileges_required,user_interaction,confidentiality_impact,integrity_impact,availability_impact,base_score,base_severity,Month,Year,Date_samsung
CVE-2024-20838,SMR-MAR 2024,False,,,,,Improper validation vulnerability in Samsung Internet prior to version 24.0.3.2 allows local attackers to execute arbitrary code.,24.0.3.2,2024-03-05T05:15:11.517,2024-03-05T13:41:01.900,cvssMetricV31,LOCAL,LOW,NONE,NONE,LOW,LOW,LOW,6.8,MEDIUM,03,2024,2024-03-01
CVE-2024-20837,SMR-MAR 2024,False,,,,,Improper handling of granting permission for Trusted Web Activities in Samsung Internet prior to version 24.0.0.41 allows local attackers to grant permission to their own TWA WebApps without user interaction.,24.0.0.41,2024-03-05T05:15:11.150,2024-03-05T13:41:01.900,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,LOW,LOW,5.3,MEDIUM,03,2024,2024-03-01
CVE-2024-20840,SMR-MAR 2024,False,,,,,"Improper access control in Samsung Voice Recorder prior to versions 21.5.16.01 in Android 12 and Android 13, 21.4.51.02 in Android 14 allows physical attackers using hardware keyboard to use VoiceRecorder on the lock screen.","21.5.16.01, 21.4.51.02",2024-03-05T05:15:12.363,2024-03-05T13:41:01.900,cvssMetricV31,PHYSICAL,HIGH,NONE,NONE,HIGH,NONE,HIGH,5.7,MEDIUM,03,2024,2024-03-01
CVE-2024-20841,SMR-MAR 2024,False,,,,,Improper Handling of Insufficient Privileges in Samsung Account prior to version 14.8.00.3 allows local attackers to access data.,14.8.00.3,2024-03-05T05:15:12.717,2024-03-05T13:41:01.900,cvssMetricV31,LOCAL,LOW,NONE,NONE,NONE,LOW,LOW,5.1,MEDIUM,03,2024,2024-03-01
CVE-2023-214417,SMR-FEB 2023,False,,,,,CVE ID Not Found,,,,,,,,,,,,,,02,2023,2023-02-01
CVE-2023-21483,SMR-APR 2023,False,,,,,CVE ID Not Found,,,,,,,,,,,,,,04,2023,2023-04-01
CVE-2023-21482,SMR-APR 2023,False,,,,,CVE ID Not Found,,,,,,,,,,,,,,04,2023,2023-04-01
CVE-2023-21481,SMR-APR 2023,False,,,,,CVE ID Not Found,,,,,,,,,,,,,,04,2023,2023-04-01
CVE-2024-20836,SMR-MAR 2024,False,AWAITING ANALYSIS,AWAITING ANALYSIS,NVD-CWE-noinfo,,Out of bounds Read vulnerability in ssmis_get_frm in libsubextractor.so prior to SMR Mar-2024 Release 1 allows local attackers to read out of bounds memory.,,2024-03-05T05:15:10.813,2024-03-05T13:41:01.900,cvssMetricV31,LOCAL,LOW,NONE,REQUIRED,LOW,NONE,NONE,3.3,LOW,03,2024,2024-03-01
CVE-2020-0025,SMR-JUN 2021,False,11,,NVD-CWE-noinfo,,"In deletePackageVersionedInternal of PackageManagerService.java, there is a possible way to exit Screen Pinning due to a permissions bypass. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-135604684",Android-11,2021-03-10T16:15:13.970,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,06,2021,2021-06-01
CVE-2020-0045,SMR-MAY 2020,False,10,,CWE-362,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),"In StatsService::command of StatsService.cpp, there is possible memory corruption due to a race condition. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-141243101",Android-10,2020-03-10T21:15:11.870,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,HIGH,HIGH,NONE,HIGH,HIGH,HIGH,6.4,MEDIUM,05,2020,2020-05-01
CVE-2020-0045,SMR-MAY 2020,False,10,,CWE-787,Out-of-bounds Write,"In StatsService::command of StatsService.cpp, there is possible memory corruption due to a race condition. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-141243101",Android-10,2020-03-10T21:15:11.870,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,HIGH,HIGH,NONE,HIGH,HIGH,HIGH,6.4,MEDIUM,05,2020,2020-05-01
CVE-2020-0050,SMR-MAY 2020,False,10,,CWE-20,Improper Input Validation,"In nfa_hciu_send_msg of nfa_hci_utils.cc, there is a possible out of bounds write due to improper input validation. This could lead to local escalation of privilege in the NFC server with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-124521372",Android-10,2020-03-10T21:15:12.387,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,05,2020,2020-05-01
CVE-2020-0050,SMR-MAY 2020,False,10,,CWE-787,Out-of-bounds Write,"In nfa_hciu_send_msg of nfa_hci_utils.cc, there is a possible out of bounds write due to improper input validation. This could lead to local escalation of privilege in the NFC server with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-124521372",Android-10,2020-03-10T21:15:12.387,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,05,2020,2020-05-01
CVE-2020-0051,SMR-MAY 2020,False,10,,CWE-1021,Improper Restriction of Rendered UI Layers or Frames,"In onCreate of SettingsHomepageActivity, there is a possible tapjacking attack. This could lead to local escalation of privilege in Settings with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-138442483",Android-10,2020-03-10T21:15:12.450,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,05,2020,2020-05-01
CVE-2020-0066,SMR-MAY 2020,False,Android kernel,,CWE-362,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),"In the netlink driver, there is a possible out of bounds write due to a race condition. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-65025077",,2020-03-10T21:15:13.217,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,HIGH,HIGH,NONE,HIGH,HIGH,HIGH,6.4,MEDIUM,05,2020,2020-05-01
CVE-2020-0066,SMR-MAY 2020,False,Android kernel,,CWE-787,Out-of-bounds Write,"In the netlink driver, there is a possible out of bounds write due to a race condition. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-65025077",,2020-03-10T21:15:13.217,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,HIGH,HIGH,NONE,HIGH,HIGH,HIGH,6.4,MEDIUM,05,2020,2020-05-01
CVE-2020-0084,SMR-MAY 2020,False,10,,CWE-862,Missing Authorization,"In several functions of NotificationManagerService.java, there are missing permission checks. This could lead to local escalation of privilege by creating fake system notifications with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-143339775",Android-10,2020-03-10T21:15:13.277,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,05,2020,2020-05-01
CVE-2020-0085,SMR-MAY 2020,False,10,,CWE-862,Missing Authorization,"In setBluetoothTethering of PanService.java, there is a possible permission bypass due to a missing permission check. This could lead to local escalation of privilege to activate tethering with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-134487438",Android-10,2020-03-10T21:15:13.357,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,05,2020,2020-05-01
CVE-2020-0088,SMR-NOV 2020,False,10,,CWE-400,Uncontrolled Resource Consumption,"In parseTrackFragmentRun of MPEG4Extractor.cpp, there is possible resource exhaustion due to improper input validation. This could lead to remote denial of service with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-124389881",Android-10,2020-03-15T22:15:14.037,2022-04-22T19:03:32.300,cvssMetricV31,NETWORK,LOW,NONE,REQUIRED,NONE,NONE,HIGH,6.5,MEDIUM,11,2020,2020-11-01
CVE-2020-0126,SMR-AUG 2020,False,10,,CWE-362,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),"In multiple functions in DrmPlugin.cpp, there is a possible use after free due to a race condition. This could lead to local code execution with System execution privileges required. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-137878930",Android-10,2020-06-11T15:15:12.130,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,HIGH,HIGH,NONE,HIGH,HIGH,HIGH,6.4,MEDIUM,08,2020,2020-08-01
CVE-2020-0126,SMR-AUG 2020,False,10,,CWE-416,Use After Free,"In multiple functions in DrmPlugin.cpp, there is a possible use after free due to a race condition. This could lead to local code execution with System execution privileges required. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-137878930",Android-10,2020-06-11T15:15:12.130,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,HIGH,HIGH,NONE,HIGH,HIGH,HIGH,6.4,MEDIUM,08,2020,2020-08-01
CVE-2020-0128,SMR-SEP 2020,False,10,,CWE-125,Out-of-bounds Read,"In addPacket of AMPEG4ElementaryAssembler, there is an out of bounds read due to an integer overflow. This could lead to remote information disclosure with no additional execution privileges required. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-123940919",Android-10,2020-06-11T15:15:12.270,2021-07-21T11:39:23.747,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,7.5,HIGH,09,2020,2020-09-01
CVE-2020-0128,SMR-SEP 2020,False,10,,CWE-190,Integer Overflow or Wraparound,"In addPacket of AMPEG4ElementaryAssembler, there is an out of bounds read due to an integer overflow. This could lead to remote information disclosure with no additional execution privileges required. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-123940919",Android-10,2020-06-11T15:15:12.270,2021-07-21T11:39:23.747,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,7.5,HIGH,09,2020,2020-09-01
CVE-2020-0132,SMR-SEP 2020,False,10,,CWE-125,Out-of-bounds Read,"In BnAAudioService::onTransact of IAAudioService.cpp, there is a possible out of bounds read due to unsafe deserialization. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-139473816",Android-10,2020-06-11T15:15:12.473,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,09,2020,2020-09-01
CVE-2020-0132,SMR-SEP 2020,False,10,,CWE-502,Deserialization of Untrusted Data,"In BnAAudioService::onTransact of IAAudioService.cpp, there is a possible out of bounds read due to unsafe deserialization. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-139473816",Android-10,2020-06-11T15:15:12.473,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,09,2020,2020-09-01
CVE-2020-0134,SMR-SEP 2020,False,10,,CWE-909,Missing Initialization of Resource,"In BnDrm::onTransact of IDrm.cpp, there is a possible information disclosure due to uninitialized data. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-146052771",Android-10,2020-06-11T15:15:12.613,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,09,2020,2020-09-01
CVE-2020-0135,SMR-SEP 2020,False,10,,CWE-862,Missing Authorization,"In dump of RollbackManagerServiceImpl.java, there is a possible backup metadata exposure due to a missing permission check. This could lead to local information disclosure with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-150949837",Android-10,2020-06-11T15:15:12.677,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,NONE,NONE,4.4,MEDIUM,09,2020,2020-09-01
CVE-2020-0136,SMR-AUG 2020,False,10,,CWE-190,Integer Overflow or Wraparound,"In multiple locations of Parcel.cpp, there is a possible out-of-bounds write due to an integer overflow. This could lead to local escalation of privilege in the system server with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-120078455",Android-10,2020-06-11T15:15:12.737,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,08,2020,2020-08-01
CVE-2020-0136,SMR-AUG 2020,False,10,,CWE-787,Out-of-bounds Write,"In multiple locations of Parcel.cpp, there is a possible out-of-bounds write due to an integer overflow. This could lead to local escalation of privilege in the system server with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-120078455",Android-10,2020-06-11T15:15:12.737,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,08,2020,2020-08-01
CVE-2020-0139,SMR-SEP 2020,False,10,,CWE-125,Out-of-bounds Read,"In NDEF_MsgValidate of ndef_utils.c, there is a possible out of bounds read due to an integer overflow. This could lead to local information disclosure if a malformed NFC tag is provided by the firmware. System execution privileges are needed and user interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-145520471",Android-10,2020-06-11T15:15:12.940,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,NONE,NONE,4.4,MEDIUM,09,2020,2020-09-01
CVE-2020-0139,SMR-SEP 2020,False,10,,CWE-190,Integer Overflow or Wraparound,"In NDEF_MsgValidate of ndef_utils.c, there is a possible out of bounds read due to an integer overflow. This could lead to local information disclosure if a malformed NFC tag is provided by the firmware. System execution privileges are needed and user interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-145520471",Android-10,2020-06-11T15:15:12.940,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,NONE,NONE,4.4,MEDIUM,09,2020,2020-09-01
CVE-2020-0140,SMR-SEP 2020,False,10,,CWE-125,Out-of-bounds Read,"In rw_i93_sm_detect_ndef of rw_i93.c, there is a possible information disclosure due to a missing bounds check. This could lead to remote information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-146053215",Android-10,2020-06-11T15:15:13.003,2021-07-21T11:39:23.747,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,7.5,HIGH,09,2020,2020-09-01
CVE-2020-0141,SMR-SEP 2020,False,10,,CWE-362,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),"In OutputBuffersArray::realloc of CCodecBuffers.cpp, there is a possible heap disclosure due to a race condition. This could lead to remote information disclosure with System execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-142544793",Android-10,2020-06-11T15:15:13.067,2021-07-21T11:39:23.747,cvssMetricV31,NETWORK,HIGH,HIGH,NONE,HIGH,NONE,NONE,4.4,MEDIUM,09,2020,2020-09-01
CVE-2020-0142,SMR-SEP 2020,False,10,,CWE-125,Out-of-bounds Read,"In rw_i93_sm_format of rw_i93.c, there is a possible information disclosure due to a missing bounds check. This could lead to remote information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-146435761",Android-10,2020-06-11T15:15:13.143,2021-07-21T11:39:23.747,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,7.5,HIGH,09,2020,2020-09-01
CVE-2020-0160,SMR-NOV 2020,False,10,,CWE-20,Improper Input Validation,"In setSyncSampleParams of SampleTable.cpp, there is possible resource exhaustion due to a missing bounds check. This could lead to remote denial of service with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-124771364",Android-10,2020-06-11T15:15:14.287,2021-07-21T11:39:23.747,cvssMetricV31,NETWORK,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,8.8,HIGH,11,2020,2020-11-01
CVE-2020-0160,SMR-NOV 2020,False,10,,CWE-770,Allocation of Resources Without Limits or Throttling,"In setSyncSampleParams of SampleTable.cpp, there is possible resource exhaustion due to a missing bounds check. This could lead to remote denial of service with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-124771364",Android-10,2020-06-11T15:15:14.287,2021-07-21T11:39:23.747,cvssMetricV31,NETWORK,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,8.8,HIGH,11,2020,2020-11-01
CVE-2020-0166,SMR-AUG 2020,False,10,,CWE-20,Improper Input Validation,"In multiple functions of URI.java, there is a possible escalation of privilege due to missing validation in the parceling of URI information. This could lead to a local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-124526860",Android-10,2020-06-11T15:15:14.677,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,08,2020,2020-08-01
CVE-2020-0167,SMR-SEP 2020,False,10,,CWE-125,Out-of-bounds Read,"In load of ResourceTypes.cpp, there is a possible out of bounds read due to an integer overflow. This could lead to local information disclosure with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-129475100",Android-10,2020-06-11T15:15:14.737,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,NONE,REQUIRED,HIGH,NONE,NONE,5.5,MEDIUM,09,2020,2020-09-01
CVE-2020-0167,SMR-SEP 2020,False,10,,CWE-190,Integer Overflow or Wraparound,"In load of ResourceTypes.cpp, there is a possible out of bounds read due to an integer overflow. This could lead to local information disclosure with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-129475100",Android-10,2020-06-11T15:15:14.737,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,NONE,REQUIRED,HIGH,NONE,NONE,5.5,MEDIUM,09,2020,2020-09-01
CVE-2020-0169,SMR-NOV 2020,False,10,,CWE-20,Improper Input Validation,"In RTTTL_Event of eas_rtttl.c, there is possible resource exhaustion due to a missing bounds check. This could lead to remote denial of service with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-123700383",Android-10,2020-06-11T15:15:14.880,2021-07-21T11:39:23.747,cvssMetricV31,NETWORK,LOW,NONE,REQUIRED,NONE,NONE,HIGH,6.5,MEDIUM,11,2020,2020-11-01
CVE-2020-0169,SMR-NOV 2020,False,10,,CWE-834,Excessive Iteration,"In RTTTL_Event of eas_rtttl.c, there is possible resource exhaustion due to a missing bounds check. This could lead to remote denial of service with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-123700383",Android-10,2020-06-11T15:15:14.880,2021-07-21T11:39:23.747,cvssMetricV31,NETWORK,LOW,NONE,REQUIRED,NONE,NONE,HIGH,6.5,MEDIUM,11,2020,2020-11-01
CVE-2020-0169,SMR-NOV 2020,False,10,,CWE-835,Loop with Unreachable Exit Condition ('Infinite Loop'),"In RTTTL_Event of eas_rtttl.c, there is possible resource exhaustion due to a missing bounds check. This could lead to remote denial of service with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-123700383",Android-10,2020-06-11T15:15:14.880,2021-07-21T11:39:23.747,cvssMetricV31,NETWORK,LOW,NONE,REQUIRED,NONE,NONE,HIGH,6.5,MEDIUM,11,2020,2020-11-01
CVE-2020-0170,SMR-NOV 2020,False,10,,CWE-20,Improper Input Validation,"In IMY_Event of eas_imelody.c, there is possible resource exhaustion due to a missing bounds check. This could lead to remote denial of service with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-127310810",Android-10,2020-06-11T15:15:14.957,2021-07-21T11:39:23.747,cvssMetricV31,NETWORK,LOW,NONE,REQUIRED,NONE,NONE,HIGH,6.5,MEDIUM,11,2020,2020-11-01
CVE-2020-0170,SMR-NOV 2020,False,10,,CWE-834,Excessive Iteration,"In IMY_Event of eas_imelody.c, there is possible resource exhaustion due to a missing bounds check. This could lead to remote denial of service with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-127310810",Android-10,2020-06-11T15:15:14.957,2021-07-21T11:39:23.747,cvssMetricV31,NETWORK,LOW,NONE,REQUIRED,NONE,NONE,HIGH,6.5,MEDIUM,11,2020,2020-11-01
CVE-2020-0170,SMR-NOV 2020,False,10,,CWE-835,Loop with Unreachable Exit Condition ('Infinite Loop'),"In IMY_Event of eas_imelody.c, there is possible resource exhaustion due to a missing bounds check. This could lead to remote denial of service with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-127310810",Android-10,2020-06-11T15:15:14.957,2021-07-21T11:39:23.747,cvssMetricV31,NETWORK,LOW,NONE,REQUIRED,NONE,NONE,HIGH,6.5,MEDIUM,11,2020,2020-11-01
